Wall+Wall.L1,0,0,170,122
Wall.C1,171,0,152,122
Wall+Wall.R1,324,0,170,122
Alcove+Alcove.L1,495,0,170,122
Alcove+Alcove.R1,666,0,170,122
Writing+Wall.L1,0,123,170,122
Writing.C1,171,123,152,122
Wall+Writing.R1,324,123,170,122
Wall+Writing.L1,495,123,170,122
Writing+Wall.R1,666,123,170,122
Alcove+Wall.L1,0,246,170,122
Alcove.C1,171,246,152,122
Wall+Alcove.R1,324,246,170,122
Wall+Alcove.L1,495,246,170,122
Alcove+Wall.R1,666,246,170,122
Altar+Wall.L1,0,369,170,122
Altar.C1,171,369,152,122
Wall+Altar.R1,324,369,170,122
Wall+Altar.L1,495,369,170,122
Altar+Wall.R1,666,369,170,122
Fountain+Wall.L1,0,492,170,122
Fountain.C1,171,492,152,122
Wall+Fountain.R1,324,492,170,122
Wall+Fountain.L1,495,492,174,122
Fountain+Wall.R1,670,492,174,122
Teleport+Teleport.L1,0,615,170,122
Teleport.C1,171,615,152,122
Teleport+Teleport.R1,324,615,170,122
Teleport.FL1,495,615,32,122
Teleport.FR1,528,615,32,122
Wall.FL1,561,615,32,122
Wall.FR1,594,615,32,122
PillarBrick.L1,627,615,64,113
PillarBrick.C1,692,615,64,113
PillarBrick.R1,757,615,64,113
PillarStone.L1,838,228,64,113
PillarStone.C1,838,114,64,113
PillarStone.R1,838,0,64,113
